dist	t_0	RMSE	Avg_trap	wk1_abs_err	wk2_abs_err	wk3_abs_err	wk4_abs_err
negbin	2018-04-19	0.910317306322528	7.465000000000001	0.3093042497964804	0.9180851883240448	0.0401073719706293	1.5409582276988116
negbin	2018-04-26	1.2908383271254074	7.710000000000001	0.3509789011500155	0.6585336117654608	2.185039464261531	1.1549044029035596
negbin	2018-05-03	0.8991134937743638	7.6	0.05468033373127934	1.3808836174101158	0.45932942248247954	1.054896808537154
negbin	2018-05-10	0.6920552777290723	7.93	1.04197243164458	0.04109301008793942	0.8987945249571281	0.14330124860704174
negbin	2018-05-17	0.47243444523577194	8.52	0.2449355012256511	0.5627373038784151	0.011792127890933202	0.7183115570305976
negbin	2018-05-24	1.26962538239115	8.44	0.491781382543766	0.12393957734517791	0.6341322037897097	2.405922036873835
negbin	2018-05-31	1.6834593703104315	8.525	0.17481757746248938	0.532793617479193	2.351454784032886	2.3435810163884696
negbin	2018-06-07	1.5771151031910082	8.725	0.21326240763257154	1.991256015537803	2.3261166183796522	0.726476633227815
negbin	2018-06-14	1.8364236314089617	8.969999999999999	2.1760157986201216	2.5149929568206932	1.037428237947486	1.163320823503227
negbin	2018-06-21	1.1507127229226715	9.66	2.1016614668525175	0.5296040485261848	0.7691589320854213	0.08655778711156081
negbin	2018-06-28	0.5576918391147085	10.515	0.07534059579811547	0.36953684947817145	0.3237982932131782	0.9984997378444067
negbin	2018-07-05	1.4709855564379968	11.315	0.40032293967370336	0.23858780101964605	1.0020064727693931	2.726535248754482
negbin	2018-07-12	2.0028226377902967	11.86	0.444706757992833	1.595220184457709	3.125223509532953	1.8803405414280352
negbin	2018-07-19	1.7932886948180107	12.309999999999999	1.0652899188414295	2.6595587360779334	1.6385940748542254	1.4037277328126443
negbin	2018-07-26	1.3846000923885082	12.2	2.150395401281447	1.2748747185227742	1.1853419152125948	0.11801812415167845
negbin	2018-08-02	0.8420018775311052	11.685	1.214672411174229	1.0344747339129494	0.28750570374612394	0.4556776007277392
negbin	2018-08-09	0.594893400119678	11.395	1.1702009530835689	0.004564303801041447	0.1875306133596375	0.10504187550630384
negbin	2018-08-16	0.10166893528880486	11.265	0.1176685333799341	0.035883156808139915	0.0035757741236714935	0.16186419851267608
negbin	2018-08-23	1.1204331921860635	11.665	0.5357581979474251	0.7858017175842189	1.194919610276619	1.6398561191638734
negbin	2018-08-30	0.9218644778319883	11.680000000000001	0.6003858500952752	0.9706734149788652	1.1853502159265759	0.8316316973367712
negbin	2018-09-06	1.1447799845469855	12.165	1.309395172345015	1.4422185647768107	0.7838051390130865	0.912811179920002
negbin	2018-09-13	0.9606339760659972	12.065	1.300170161575526	0.8825966241039094	0.883133258898189	0.6647758577042229
negbin	2018-09-20	0.7920902008800201	11.93	0.9978826649113781	0.7725797474227587	0.9192492945335538	0.26825174885118486
negbin	2018-09-27	0.9282386231738032	12.28	1.6389649168900835	0.2155177346941599	0.6420735555138872	0.5491770413554509
negbin	2018-10-04	0.9632815274140099	11.655	0.1248126518203918	1.0446407464047347	1.338415698862189	0.9019069431842901
negbin	2018-10-11	1.1689761461923671	11.56	0.15889551859763884	0.28525246316857533	1.8900763286211095	1.3367930430246222
negbin	2018-10-18	1.0586197272631204	11.34	0.20413374440440712	1.7966320521701125	1.0110854016132915	0.4368660000017286
negbin	2018-10-25	1.0899223618726879	10.95	1.7680090607246317	0.9179556609117139	0.460264395787096	0.7558975270544526
negbin	2018-11-01	0.6242376019702558	10.775	0.027357995865514795	0.9081366052881634	0.8513179224868921	0.09212804081720805
negbin	2018-11-08	1.0855217191202047	10.105	0.5947838056736785	0.3807262826135762	0.6286410353177736	1.9543591741737032
negbin	2018-11-15	1.4960526743922022	9.315000000000001	0.25118683730231517	0.7272983208184769	2.0208717669598535	2.0680217709273485
negbin	2018-11-22	2.2933453818768923	8.24	0.9165919946771606	2.15719380050375	2.1396246817393205	3.3115121026440653
negbin	2018-11-29	2.746648967994689	7.265000000000001	1.7819761446675493	1.812382947097129	3.1266858686794636	3.733629168122164
negbin	2018-12-06	2.515346925128183	6.76	1.0604938899134915	2.4829910413326326	3.2325701376046254	2.7510868976810015
negbin	2018-12-13	1.7201852120716334	6.38	1.2752471695235323	2.1453343498820505	1.8280127848714764	1.5052584819573456
negbin	2018-12-20	1.5884244593947556	6.09	1.7128889381714965	1.2973779607904632	0.9845256539106328	2.1227105789416587
negbin	2018-12-27	1.3881963476979597	6.165000000000001	1.2101015725895943	0.8205106886353013	1.9579638434921174	1.318010007730142
negbin	2019-01-03	1.1699887185261577	6.03	0.41082063903009214	1.4758747910608454	0.9100838030601244	1.5166614259549016
negbin	2019-01-10	0.949024751139036	6.140000000000001	1.2616564122152614	0.6070706906417396	1.2642557801689502	0.20961276079311464
negbin	2019-01-17	0.581762956772687	6.365	0.369797757688211	0.96987390232254	0.5172168966826236	0.09419907260696725
negbin	2019-01-24	0.7432003656608902	6.205	0.4040539744736771	1.027126799700108	0.3589241185470451	0.9286073089573383
negbin	2019-01-31	0.9648948799516077	6.375	1.5742268139180933	1.0229605357433416	0.4153088190981915	0.16422174904549003
negbin	2019-02-07	0.5496492016699128	6.24	0.7724440141605928	0.5357670931818932	0.22856631305863395	0.522013684658905
negbin	2019-02-14	0.434696600868255	6.215000000000001	0.39479974424687203	0.0054794763691417	0.34291720060390407	0.6945181567367165
negbin	2019-02-21	0.9327192115893688	6.105	0.9297232739930141	0.6174980001429979	0.03351132763395892	1.4943387685551404
negbin	2019-02-28	1.4890006208943543	5.425000000000001	0.928926514810323	0.29201286900956536	1.188051074163984	2.5512448051271055
negbin	2019-03-07	1.5463125261712007	4.755	0.47620595072380034	0.9725848774868115	2.2692138424389756	1.8006401084720922
negbin	2019-03-14	1.0474120929819404	4.175	0.2834255607396434	1.6207584342521426	1.2442012942291418	0.36477878071199044
negbin	2019-03-21	0.46790826143333764	3.5949999999999998	0.6934321004958153	0.5364047628968613	0.20545566517291203	0.25487719878826764
negbin	2019-03-28	0.49510541864847857	3.45	0.03755935420982626	0.6234226518787493	0.0361432215194708	0.7675575951512328
negbin	2019-04-04	0.5253373853184334	3.3	0.5738397787592344	0.08020096417577083	0.6180771880544347	0.6214288188669603
negbin	2019-04-11	0.6428161686160869	3.22	0.12150108244295454	0.6638870551067129	0.6737016928769601	0.8622459049358873
negbin	2019-04-18	1.360530987975781	3.88	0.4969759006560861	0.507666333508078	0.7745657876263099	2.509883655789206
negbin	2019-04-25	1.3232419845843653	4.365	0.09513589466576944	0.42646328650873677	2.2421411687218207	1.3363227923657282
negbin	2019-05-02	1.253120466552336	4.855	0.17815229447941894	2.0124108746976312	1.2855794807826615	0.7395899165959436
negbin	2019-05-09	0.7534026930645803	5.390000000000001	1.314844652535104	0.5130754330942331	0.13097414231049154	0.5111216933068743
negbin	2019-05-16	0.5536087124636759	5.62	0.40661539411132086	0.29782616868086453	0.6187480906937379	0.7674924891138559
negbin	2019-05-23	0.5110526301002958	6.205	0.09310340858251731	0.3456844863223276	0.33195400888145876	0.8979641920163814
negbin	2019-05-30	0.6985558384741003	7.040000000000001	0.269301072021805	0.06921245333486858	0.4680118377792901	1.2866905325192768
negbin	2019-06-06	1.161878889182623	7.970000000000001	0.31448724708847475	0.1610754012005131	0.9523401762018295	2.0899882506491894
negbin	2019-06-13	1.991382397586105	8.685	0.31509221561206147	1.1850086130054605	2.46400797494098	2.8788107954247257
negbin	2019-06-20	1.9629531188162073	9.27	0.03604762735424494	1.071674500382798	1.8887656444598306	3.2704003517582905
negbin	2019-06-27	1.5519637254674001	9.31	0.5847362895982684	1.1443771681023023	2.4326808860032045	1.4369807571064674
negbin	2019-07-04	1.0291006551189656	9.245000000000001	0.19302476305961136	1.3834573354070052	0.7296124992653352	1.3238751740006522
negbin	2019-07-11	0.9784341013114618	9.43	0.19942290328762624	1.4578218922343034	0.9735740254350365	0.8464470542223061
negbin	2019-07-18	1.3900807457004993	9.895	1.7332786032492713	1.3013360549542075	1.1928705576208127	1.2683168005766188
negbin	2019-07-25	1.2661345075817494	10.11	0.5562854191625402	0.14637393577937985	0.12119026891171458	2.463091652218779
negbin	2019-08-01	1.2497079448477655	10.355	0.3143092393162963	0.48743486493787636	1.8113495380124967	1.6216379359548245
negbin	2019-08-08	0.9295811495539253	10.81	0.5825344674765276	1.3681576254162522	0.981310349845625	0.5313311189146059
negbin	2019-08-15	0.9338539601274815	10.475000000000001	0.2853826698895858	0.2888402835792636	1.7132760318367026	0.6230137529987143
negbin	2019-08-22	1.0964175441341273	10.780000000000001	0.0670262497480465	1.1690308487414605	1.067223721251862	1.516058577256599
negbin	2019-08-29	1.0672900958277542	11.08	1.5564611849284073	0.42316722376283344	0.9226313767167849	1.0504960817870153
negbin	2019-09-05	0.7749973009421532	10.795	0.5040418898242063	0.48639906050699366	0.1555878716877075	1.3739117174311222
negbin	2019-09-12	1.6663061569722897	10.825	0.17863521300019514	0.07049106528526394	1.7990361877176362	2.7987308017615344
negbin	2019-09-19	1.7386715477675558	10.600000000000001	0.4471035714292917	0.9899286905636266	1.9216420199801458	2.6868841685354603
negbin	2019-09-26	1.4461907493389208	10.095	0.22650970695617012	0.6037116151836823	1.7005916414404787	2.2490185506801836
negbin	2019-10-03	0.8370542712883124	9.675	0.5651702631918418	0.05716171897386424	0.6485428176304868	1.4350424166259188
negbin	2019-10-10	1.3464359844313918	9.190000000000001	0.09860467781604498	0.5270140711768541	1.3493793776329372	2.267877426626109
negbin	2019-10-17	0.9252441217618198	9.084999999999999	0.1296566136566053	0.7055256641496435	1.5080189476351364	0.797250457982889
negbin	2019-10-24	0.9361078085881971	9.315	0.7421002671742247	1.4968753898304996	0.8382042902280471	0.10609498490605951
negbin	2019-10-31	0.9148893564556984	9.37	1.400719642439613	0.5473055365250694	0.24517375283909182	1.0131244257816174
negbin	2019-11-07	1.5417953025830264	9.280000000000001	0.9760148844528498	0.12044134014413643	1.3107729374592871	2.6121435939862625
negbin	2019-11-14	1.2160216178118743	9.155	0.5669538178844888	0.21552417194157059	1.70969914174656	1.6198382154861672
negbin	2019-11-21	2.0468614827948084	8.580000000000002	0.5502554637190578	1.9625864424543806	1.8571030557319954	3.0257576472560253
negbin	2019-11-28	1.2575963658807168	8.405	0.9400969405713013	0.4243500548389427	1.685575885892904	1.556011948568699
negbin	2019-12-05	0.9659785465141766	8.645	0.00383281404969793	1.1401544017625849	1.127062571848814	1.0780637356473708
negbin	2019-12-12	1.0126920333601706	8.43	0.6635151244445208	0.5514774499883472	0.4934677141240371	1.7647352590769945
negbin	2019-12-19	1.218183724280025	8.44	0.5000822983104332	0.5023901589654205	1.7710688858530013	1.5154943645746997
negbin	2019-12-26	0.9201151203649407	8.14	0.44137579810587546	0.7269435833937568	0.7363619226198281	1.4563512245407813
negbin	2020-01-02	1.3867991947766085	7.579999999999999	0.6707017657405494	0.6773237871996862	1.465142715578664	2.1535079471051324
negbin	2020-01-09	2.18704749935335	7.025	0.7059084369304163	1.471398089254694	2.1642031780238424	3.433018002217664
negbin	2020-01-16	2.8170312846128676	6.08	1.403353908068678	2.1151270115505367	3.1373122998877863	3.9315096465150594
negbin	2020-01-23	2.8244481583648504	5.345000000000001	1.9961554255086407	3.019846322027372	3.616684579541076	2.392804621740427
negbin	2020-01-30	2.880723388031274	4.49	2.9184729058585317	3.547833729507661	2.275714046690873	2.62883743442473
negbin	2020-02-06	1.362997543155431	4.36	2.1732633703145883	0.7944697917257137	1.420937953272384	0.24026780230657518
negbin	2020-02-13	0.7626291796288605	4.67	0.4877975793511675	0.9763779581518071	0.7217448532468511	0.7837327565641781
negbin	2020-02-20	1.1867277402124765	5.195	0.8439696907812948	0.8566614047532006	0.8929053161201663	1.8411565421365967
negbin	2020-02-27	1.4659813690177055	5.8	1.0469634348064982	1.1197396267334474	2.0667091278434286	1.4054072764212435
negbin	2020-03-05	1.3261322668435778	5.935	1.0661929360501672	1.861294452503242	1.1280999137289562	1.077364063581503
negbin	2020-03-12	1.2061642666009846	6.035	1.706357667797926	0.9735641863264686	0.9619407798700639	1.017111189975334
negbin	2020-03-19	0.7458714904224073	5.864999999999999	0.9075079323874684	0.8827963148596538	0.7716526063679199	0.16416270925336907
negbin	2020-03-26	0.5874827248094604	5.955	0.8182266469636632	0.8218532020900389	0.18605328935374743	0.031471411340995736
negbin	2020-04-02	0.6426872856280388	6.09	1.1309150719442957	0.47748628639904567	0.017522453423555184	0.3806818861041874
negbin	2020-04-09	1.2566020518009542	5.6850000000000005	1.2103117082144985	1.1568283463770221	0.7348799076532853	1.7242506005991354
negbin	2020-04-16	1.3807602164459891	5.415000000000001	0.8849777834284556	0.47380526156760183	1.9570752672136464	1.6697827393674443
negbin	2020-04-23	1.123374391307571	5.16	0.4924250229433653	1.6934470555385994	1.2152637144434113	0.6787995752847085
negbin	2020-04-30	1.1015398875800015	4.555	1.0160278411448633	0.49580502455652287	0.24850858639206308	1.874478269239599
negbin	2020-05-07	1.0365791727629134	4.705	0.05877969988603926	0.2970329715919968	1.5751580708559572	1.3134606724638767
negbin	2020-05-14	1.3602860101429055	4.765000000000001	0.49589531921939667	1.3722217266561967	1.363660838464476	1.8474405539744332
negbin	2020-05-21	1.1413262839789786	4.895	1.044082200690799	0.9222003968966144	1.4584958692138512	1.068986123228722
negbin	2020-05-28	0.39249752042537006	5.545	0.11465242677069387	0.530758181124229	0.526253819935194	0.21077169015112585
negbin	2020-06-04	0.1784530051655485	6.08	0.0988483400964153	0.1581655096613357	0.14813559524464193	0.26580147261768516
negbin	2020-06-11	0.5827379726827302	6.695	0.4945837237840385	0.5278284689909443	0.6790422370973568	0.611571636812827
negbin	2020-06-18	1.4325943174193105	7.8149999999999995	0.14438203724670196	0.053717328476606596	0.050201292594795	2.8606037858067728
negbin	2020-06-25	2.0773658349896507	8.58	0.12240854904291165	0.017334933376625727	3.0016740565852205	2.8699239980804814
negbin	2020-07-02	2.9208490047315054	9.435	0.06580769078608295	2.9859422573732557	2.9035480491389594	4.095688286914856
negbin	2020-07-09	3.3031575920537986	10.030000000000001	2.825712924255046	2.8305134250479824	4.047910934451741	3.3557946300150387
negbin	2020-07-16	2.0806621877737195	10.065000000000001	1.6682125174347986	2.6261097871835695	1.781815283759565	2.1124320664624037
negbin	2020-07-23	1.1947220435324932	10.08	1.7056925207679559	0.5284724264943108	1.0794001599655179	1.1643316790793392
negbin	2020-07-30	1.4254464206452286	10.225	0.26412142155777474	0.19666805227021555	0.5374744253980008	2.78033681169293
negbin	2020-08-06	2.296965942362576	10.67	0.024693531289194937	0.43570372780737543	2.82963925993033	3.592618030245152
negbin	2020-08-13	1.412728748448103	10.725	1.302123265660855	1.2771442237251964	2.049708671725085	0.6747459230347648
negbin	2020-08-20	0.6136123568314197	11.254999999999999	0.38335362092087166	0.01711985783096459	0.860592272971541	0.786262264973475
negbin	2020-08-27	0.6353682398606351	11.285	0.16855949908662815	1.0036766752693094	0.7367620933352725	0.19019370522349988
negbin	2020-09-03	1.3738432315703384	10.879999999999999	1.6741239118272588	0.06702411607452596	0.6842695746776144	2.0674556693215127
negbin	2020-09-10	1.5827678368229263	10.924999999999999	0.39151645635846855	1.0314408949043141	2.361923188164914	1.7957671060170597
negbin	2020-09-17	2.268875114818999	10.525	1.2566567341751256	2.663453237492961	1.882682394890809	2.8937026196014823
negbin	2020-09-24	0.7001245089635916	10.245	0.7703545123245554	0.6944843004257386	0.1245718236084219	0.9324294368863963
negbin	2020-10-01	1.1654454339793185	10.389999999999999	0.3435688052623931	0.5140323426511468	1.495794054741813	1.6773144043056334
negbin	2020-10-08	1.2753339760472533	10.084999999999999	0.5432634968323597	1.1171435216111636	0.9444165591130282	2.017632149289552
negbin	2020-10-15	1.5453025593109206	9.834999999999999	0.9782479964619935	0.8469264473638205	1.8980396756167472	2.067615012329421
negbin	2020-10-22	0.8358318660006945	9.899999999999999	0.4823028899944912	1.167088597315253	1.0681149319144936	0.2426484152632895
negbin	2020-10-29	0.7860855750639452	9.855	0.3484250212961264	0.27583806683699663	1.010869749805405	1.1190968857258223
negbin	2020-11-05	0.7828262516242807	10.120000000000001	1.0690092310764214	0.183731313846053	0.5469670003902749	0.9877028549105002
negbin	2020-11-12	0.8205608086419213	10.13	0.5077809584535711	0.8195512116532573	1.3002426302189445	0.2704506886426934
negbin	2020-11-19	0.7098999429818353	10.065	0.461713435439993	0.9440040654452293	0.04019163453448904	0.9538833139608727
negbin	2020-11-26	0.818522575823946	9.94	0.7993163925029183	0.08997279131860836	1.0053585100069142	1.0110238851723565
negbin	2020-12-03	1.6378938114641761	10.174999999999999	0.4014206865696579	0.6436443669617624	0.840454515384371	3.073923245524023
negbin	2020-12-10	2.1395821963803074	9.959999999999999	0.9805910246664418	1.2453456730237011	3.6639877043281013	1.5407781799556917
negbin	2020-12-17	2.124693279623455	9.239999999999998	1.1442570319852887	3.4861646766207777	1.6132770722162428	1.4113663275009225
negbin	2020-12-24	2.04720884934231	8.754999999999999	3.0815611635365663	1.299354859899326	1.225798210738108	2.019240644720753
negbin	2020-12-31	0.8271436535116795	7.77	0.576570768352985	0.4783992743147003	1.3335598414744254	0.6300673986180518
negbin	2021-01-07	0.8696232473094297	7.595	0.36975562810091844	1.0056988713438244	0.3825357186334868	1.315482933632742
negbin	2021-01-14	0.5981894981751824	7.29	0.694875943162895	0.031657215015532536	0.9612143184338802	0.1534111511492391
negbin	2021-01-21	0.4457712217788125	6.76	0.18170758592700587	0.7689404151955985	0.341848370096403	0.23173392419439587
negbin	2021-01-28	1.0035064740611088	6.005000000000001	0.0712375916531709	1.217435522630696	0.8634267519188361	1.3399146136129367
negbin	2021-02-04	0.7338311759367588	5.16	0.8945820886015774	0.5582668816655101	0.9237180678890073	0.4345557337684216
negbin	2021-02-11	0.9032885760852545	4.535	0.858506171272718	1.1226342536154492	0.5897765486532682	0.9584070721249334
negbin	2021-02-18	0.9367055153941014	4.1049999999999995	1.3452226941728478	0.7302560324330187	1.0801186934066842	0.010701804048122376
negbin	2021-02-25	1.0285736660864617	3.92	1.3400252829984378	1.5267277604917955	0.3078705425181196	0.10249615399827627
negbin	2021-03-04	1.005977092595984	4.005	1.7833063648431815	0.435461620923566	0.08587201760682595	0.8190099057496352
negbin	2021-03-11	0.6092939356852046	4.385	0.44926612973364133	0.15523175024848168	0.7753479902379361	0.811082574510146
negbin	2021-03-18	0.666680580171141	4.53	0.17931201213512082	0.7778433344350932	0.8745837343700371	0.612994473762714
negbin	2021-03-25	0.5160041042597593	4.5200000000000005	0.5601381125008551	0.682357198404766	0.5013536508452408	0.18525498089118297
negbin	2021-04-01	0.4123905576386148	4.3100000000000005	0.5908243448969133	0.5593968408358121	0.01394721361083251	0.1344289079420462
negbin	2021-04-08	0.4028358597843621	4.15	0.6108507504863026	0.09336480976677075	0.02807731161087812	0.51620050098103
negbin	2021-04-15	0.4351794594287042	4.11	0.050908919058500146	0.11449076485183118	0.5110555423673238	0.6932871172712032
negbin	2021-04-22	0.6841592249846226	4.1850000000000005	0.3933074548081694	0.9585422854099614	0.8855024177739583	0.12118903298599015
negbin	2021-04-29	0.7861773872340063	4.3	1.045017574358289	0.9943633137841137	0.12041276376603616	0.6139871111002035
negbin	2021-05-06	0.7828884685392968	4.83	0.3674480777911793	0.7236247849279129	1.3247568520045983	0.19500200132226553
negbin	2021-05-13	0.6750503334533032	5.5	0.4750350022105705	1.0223882866731042	0.41762694899715225	0.614348012287361
negbin	2021-05-20	1.2171911628677836	6.395	0.33700848590926213	1.4822163774499701	1.5412090552796158	1.1137108451577804
negbin	2021-05-27	1.2285691215947325	7.445	1.41820240111063	1.6106883243278292	1.0404282230815554	0.5911197257050569
negbin	2021-06-03	1.066392247794117	8.61	1.2407379164559327	0.7188824787672425	0.15524380671081595	1.5711290429145368
negbin	2021-06-10	0.9000646500469067	9.92	0.057554667516917846	0.8799589255141456	0.8745843123358608	1.303045481680229
negbin	2021-06-17	1.2239149006804897	10.58	0.885174503728063	1.0551258570445459	1.60531362167616	1.2320772850100319
negbin	2021-06-24	1.195666142068396	11.375	1.123657306296609	1.5486368557642933	1.3226302721001968	0.5551913214863671
negbin	2021-07-01	0.9653444071026032	11.655	1.3688483087548313	1.2733306891754452	0.4618656568840489	0.13828476384329313
negbin	2021-07-08	0.6987454721603765	11.77	1.1398940356288598	0.19944946788325701	0.33161214253951243	0.7098421117950817
negbin	2021-07-15	0.7918821268211872	12.705	0.25083404044143087	0.32781002439090656	0.7188814911332724	1.3494967524547992
negbin	2021-07-22	1.1095235780106834	13.610000000000001	0.045023178101361694	0.4724327605365861	1.1149587256037492	1.8589829265090128
negbin	2021-07-29	1.36833297671458	13.7	0.41441999562794685	1.0442714139991889	1.958885051713736	1.5459182306831991
negbin	2021-08-05	2.3258456180539824	13.125	1.1995819303694812	2.10672052039204	1.4281445307875327	3.7042362770961876
negbin	2021-08-12	3.476450485178345	11.94	1.832876858423834	1.6680057750752333	3.925702062114853	5.17590710690061
negbin	2021-08-19	4.462009445522892	10.134999999999998	1.2691587193372253	3.434160641084036	4.776731299874186	6.589137128099843
negbin	2021-08-26	2.8279233325648376	9.219999999999999	1.3174396897183271	2.052657116318965	3.8260887732364406	3.376477102773322
negbin	2021-09-02	0.2908274959831971	8.864999999999998	0.44206494131974594	0.2609318089382455	0.20004778212810415	0.18653844988429924
negbin	2021-09-09	1.6152278235218778	8.295	1.0095166807955795	2.1634772190441796	1.819192687416642	1.194413683544794
negbin	2021-09-16	1.8595551198297924	8.329999999999998	2.3357231512591152	1.9004742598677495	1.5352272707872219	1.5515969676511716
negbin	2021-09-23	1.9719688482617372	8.11	2.1308333984943086	1.1378034382120097	1.4772805026870763	2.745403291739418
negbin	2021-09-30	1.3493230074255358	7.584999999999999	0.40621033768586123	0.9380298019538849	0.39782045447729963	2.465668763576028
negbin	2021-10-07	2.2032142599210087	7.2299999999999995	1.8388313879256994	1.1043919179202897	1.0341447010904758	3.7075833984005255
negbin	2021-10-14	3.1458979512358565	6.42	1.511580089989815	0.36673487396112936	3.2620317783612647	5.150385958264504
negbin	2021-10-21	5.529698997019906	5.33	0.5373846506098054	3.5650867800851698	5.973276293499602	8.580887384171781
negbin	2021-10-28	4.800549960841463	4.494999999999999	1.3374354760908505	2.641928403650466	5.540907362746468	7.260230434420135
negbin	2021-11-04	3.734090138167176	4.18	1.3502431036426028	3.148679500469322	4.405843939717224	4.96234992549662
negbin	2021-11-11	4.062960198826592	3.81	2.2170907277947864	3.011540785579551	3.8588673968118092	6.095478285117274
negbin	2021-11-18	3.0392492813737526	4.3	1.8980534346425983	2.14225233943544	4.333334396543631	3.1588773098175507
negbin	2021-11-25	2.342577100388566	4.95	1.513810970648242	3.244116309799176	2.0849850811797284	2.188056857112623
