Year,Month,Day,Max_T (c),Min_T (c),Rain_mm,Avg_T (c),Rain_cm,Humidity (%)
2000,4,16,24.166666666666668,24.166666666666668,10.921999999999999,24.166666666666668,1.0921999999999998,75.3246
2000,4,17,25.27777777777778,25.27777777777778,0.508,25.27777777777778,0.0508,69.98955000000001
2000,4,18,26.666666666666668,26.666666666666668,0.0,26.666666666666668,0.0,69.90115
2000,4,19,26.944444444444446,26.944444444444446,0.0,26.944444444444446,0.0,70.34264999999999
2000,4,20,26.38888888888889,26.38888888888889,0.7619999999999999,26.38888888888889,0.07619999999999999,71.1391
2000,4,21,26.666666666666668,26.666666666666668,0.0,26.666666666666668,0.0,72.28805
2000,4,22,27.222222222222225,27.222222222222225,0.508,27.222222222222225,0.0508,67.76350000000001
2000,4,23,26.944444444444446,26.944444444444446,0.0,26.944444444444446,0.0,71.2743
2000,4,24,27.5,27.5,0.0,27.5,0.0,69.6153
2000,4,25,27.5,27.5,0.0,27.5,0.0,72.8219
2000,4,26,26.944444444444446,26.944444444444446,0.0,26.944444444444446,0.0,71.91305
2000,4,27,27.5,27.5,0.0,27.5,0.0,65.6993
2000,4,28,27.222222222222225,27.222222222222225,0.254,27.222222222222225,0.0254,68.5834
2000,4,29,26.11111111111111,26.11111111111111,3.302,26.11111111111111,0.3302,72.00665000000001
2000,4,30,25.27777777777778,25.27777777777778,0.0,25.27777777777778,0.0,70.69655
2000,5,1,26.944444444444446,26.944444444444446,0.0,26.944444444444446,0.0,67.8352
2000,5,2,26.666666666666668,26.666666666666668,0.0,26.666666666666668,0.0,67.49535
2000,5,3,26.38888888888889,26.38888888888889,1.27,26.38888888888889,0.127,74.813
2000,5,4,26.11111111111111,26.11111111111111,3.302,26.11111111111111,0.3302,77.4858
2000,5,5,26.11111111111111,26.11111111111111,1.27,26.11111111111111,0.127,79.55105
2000,5,6,26.944444444444446,26.944444444444446,0.0,26.944444444444446,0.0,72.6637
2000,5,7,26.944444444444446,26.944444444444446,0.0,26.944444444444446,0.0,73.16844999999999
2000,5,8,26.666666666666668,26.666666666666668,1.778,26.666666666666668,0.1778,72.8567
2000,5,9,27.5,27.5,0.0,27.5,0.0,68.68719999999999
2000,5,10,28.05555555555556,28.05555555555556,0.0,28.05555555555556,0.0,70.18684999999999
2000,5,11,25.27777777777778,25.27777777777778,83.31199999999998,25.27777777777778,8.331199999999999,84.76425
2000,5,12,25.27777777777778,25.27777777777778,0.0,25.27777777777778,0.0,78.12013
2000,5,13,26.666666666666668,26.666666666666668,0.0,26.666666666666668,0.0,74.78630000000001
2000,5,14,26.38888888888889,26.38888888888889,0.0,26.38888888888889,0.0,76.2892
2000,5,15,26.944444444444446,26.944444444444446,0.0,26.944444444444446,0.0,72.78515
2000,5,16,26.944444444444446,26.944444444444446,0.0,26.944444444444446,0.0,73.9713
2000,5,17,27.222222222222225,27.222222222222225,0.254,27.222222222222225,0.0254,75.3158
2000,5,18,27.222222222222225,27.222222222222225,0.0,27.222222222222225,0.0,78.86555
2000,5,19,26.38888888888889,26.38888888888889,0.0,26.38888888888889,0.0,79.63495
2000,5,20,26.38888888888889,26.38888888888889,0.0,26.38888888888889,0.0,73.0492
2000,5,21,26.666666666666668,26.666666666666668,0.0,26.666666666666668,0.0,71.9387
2000,5,22,26.38888888888889,26.38888888888889,0.0,26.38888888888889,0.0,69.5187
2000,5,23,27.5,27.5,0.0,27.5,0.0,74.85595
2000,5,24,28.05555555555556,28.05555555555556,3.8099999999999996,28.05555555555556,0.38099999999999995,73.9718
2000,5,25,26.38888888888889,26.38888888888889,3.8099999999999996,26.38888888888889,0.38099999999999995,80.16489999999999
2000,5,26,27.5,27.5,2.032,27.5,0.2032,76.65375
2000,5,27,27.222222222222225,27.222222222222225,1.27,27.222222222222225,0.127,76.90715
2000,5,28,27.222222222222225,27.222222222222225,13.208,27.222222222222225,1.3208,75.63380000000001
2000,5,29,27.77777777777778,27.77777777777778,0.254,27.77777777777778,0.0254,74.86105
2000,5,30,26.666666666666668,26.666666666666668,0.254,26.666666666666668,0.0254,82.54169999999999
2000,5,31,28.61111111111111,28.61111111111111,0.0,28.61111111111111,0.0,72.9708
2000,6,10,28.333333333333336,28.333333333333336,0.0,28.333333333333336,0.0,72.53444999999999
2000,6,11,28.05555555555556,28.05555555555556,0.0,28.05555555555556,0.0,70.177
2000,6,12,25.55555555555556,25.55555555555556,26.162,25.55555555555556,2.6162,84.76425
2000,6,13,27.77777777777778,27.77777777777778,1.27,27.77777777777778,0.127,77.9209
2000,6,14,27.5,27.5,0.254,27.5,0.0254,76.9718
2000,6,15,27.5,27.5,1.27,27.5,0.127,74.92535
2000,6,16,25.833333333333336,25.833333333333336,10.921999999999999,25.833333333333336,1.0921999999999998,86.61595
2000,6,17,27.222222222222225,27.222222222222225,1.27,27.222222222222225,0.127,82.86635000000001
2000,6,18,27.77777777777778,27.77777777777778,0.0,27.77777777777778,0.0,76.34185
2000,6,19,27.5,27.5,0.0,27.5,0.0,76.41544999999999
2000,6,20,27.77777777777778,27.77777777777778,0.0,27.77777777777778,0.0,71.7875
2000,6,21,28.05555555555556,28.05555555555556,0.0,28.05555555555556,0.0,74.4817
2000,6,22,28.333333333333336,28.333333333333336,0.0,28.333333333333336,0.0,69.7207
2000,6,23,28.05555555555556,28.05555555555556,0.0,28.05555555555556,0.0,70.03945
2000,6,24,26.944444444444446,26.944444444444446,2.2859999999999996,26.944444444444446,0.22859999999999997,76.74315
2000,6,25,27.5,27.5,0.508,27.5,0.0508,72.21855
2000,6,26,26.666666666666668,26.666666666666668,28.701999999999998,26.666666666666668,2.8701999999999996,80.85445
2000,6,27,27.77777777777778,27.77777777777778,0.254,27.77777777777778,0.0254,78.84909999999999
2000,6,28,28.05555555555556,28.05555555555556,0.0,28.05555555555556,0.0,73.7693
2000,6,29,28.05555555555556,28.05555555555556,0.0,28.05555555555556,0.0,73.3463
2000,6,30,28.05555555555556,28.05555555555556,0.254,28.05555555555556,0.0254,72.7028
2000,7,1,26.944444444444446,26.944444444444446,9.652,26.944444444444446,0.9652,76.38935000000001
2000,7,2,27.5,27.5,8.382,27.5,0.8382,81.99289999999999
2000,7,3,28.05555555555556,28.05555555555556,3.8099999999999996,28.05555555555556,0.38099999999999995,81.3137
2000,7,4,28.333333333333336,28.333333333333336,2.54,28.333333333333336,0.254,78.169
2000,7,5,28.05555555555556,28.05555555555556,0.0,28.05555555555556,0.0,75.42490000000001
2000,7,6,27.77777777777778,27.77777777777778,0.0,27.77777777777778,0.0,72.7028
2000,7,7,28.05555555555556,28.05555555555556,0.0,28.05555555555556,0.0,71.46795
2000,7,8,28.05555555555556,28.05555555555556,1.016,28.05555555555556,0.1016,72.12815
2000,7,9,28.61111111111111,28.61111111111111,0.0,28.61111111111111,0.0,74.4102
2000,7,10,28.05555555555556,28.05555555555556,0.0,28.05555555555556,0.0,72.53444999999999
2000,7,11,28.333333333333336,28.333333333333336,0.0,28.333333333333336,0.0,74.79565
2000,7,12,28.05555555555556,28.05555555555556,0.508,28.05555555555556,0.0508,70.39065
2000,7,13,28.333333333333336,28.333333333333336,11.684,28.333333333333336,1.1683999999999999,77.67625
2000,7,14,29.166666666666668,29.166666666666668,0.254,29.166666666666668,0.0254,73.9771
2000,7,15,28.88888888888889,28.88888888888889,0.0,28.88888888888889,0.0,73.7731
2000,7,16,28.61111111111111,28.61111111111111,0.0,28.61111111111111,0.0,73.9456
2000,7,17,27.222222222222225,27.222222222222225,6.35,27.222222222222225,0.635,78.578
2000,7,18,27.5,27.5,3.8099999999999996,27.5,0.38099999999999995,76.9718
2000,7,19,28.05555555555556,28.05555555555556,1.778,28.05555555555556,0.1778,75.05565
2000,7,20,27.77777777777778,27.77777777777778,1.778,27.77777777777778,0.1778,78.5774
2000,7,21,28.61111111111111,28.61111111111111,0.0,28.61111111111111,0.0,73.63595000000001
2000,7,22,28.61111111111111,28.61111111111111,0.0,28.61111111111111,0.0,74.86255
2000,7,23,28.88888888888889,28.88888888888889,0.508,28.88888888888889,0.0508,75.9702
2000,7,24,28.61111111111111,28.61111111111111,0.0,28.61111111111111,0.0,72.8519
2000,7,25,29.166666666666668,29.166666666666668,0.0,29.166666666666668,0.0,68.3766
2000,7,26,29.166666666666668,29.166666666666668,1.016,29.166666666666668,0.1016,74.0359
2000,7,27,29.166666666666668,29.166666666666668,0.0,29.166666666666668,0.0,74.4102
2000,7,28,28.61111111111111,28.61111111111111,1.27,28.61111111111111,0.127,72.1508
2000,7,29,25.27777777777778,25.27777777777778,27.432,25.27777777777778,2.7432,83.87705
2000,7,30,27.222222222222225,27.222222222222225,1.5239999999999998,27.222222222222225,0.15239999999999998,81.56585
2000,7,31,28.05555555555556,28.05555555555556,1.5239999999999998,28.05555555555556,0.15239999999999998,75.3713
2000,8,1,27.222222222222225,27.222222222222225,15.239999999999998,27.222222222222225,1.5239999999999998,78.64265
2000,8,2,28.05555555555556,28.05555555555556,0.7619999999999999,28.05555555555556,0.07619999999999999,77.9948
2000,8,3,28.333333333333336,28.333333333333336,2.7939999999999996,28.333333333333336,0.2794,83.122
2000,8,4,27.5,27.5,16.509999999999998,27.5,1.6509999999999998,76.8426
2000,8,5,27.5,27.5,1.27,27.5,0.127,78.73835
2000,8,6,28.88888888888889,28.88888888888889,0.254,28.88888888888889,0.0254,71.64495
2000,8,7,28.88888888888889,28.88888888888889,0.254,28.88888888888889,0.0254,73.86
2000,8,8,28.88888888888889,28.88888888888889,0.0,28.88888888888889,0.0,77.83930000000001
2000,8,9,28.88888888888889,28.88888888888889,0.0,28.88888888888889,0.0,73.9718
2000,8,10,26.944444444444446,26.944444444444446,23.113999999999997,26.944444444444446,2.3114,77.97625
2000,8,11,28.88888888888889,28.88888888888889,0.0,28.88888888888889,0.0,72.01015
2000,8,12,29.444444444444446,29.444444444444446,0.0,29.444444444444446,0.0,69.9772
2000,8,14,27.77777777777778,27.77777777777778,1.778,27.77777777777778,0.1778,66.7427
2000,8,15,27.5,27.5,7.112,27.5,0.7112,66.73785000000001
2000,8,16,28.61111111111111,28.61111111111111,0.254,28.61111111111111,0.0254,79.33435
2000,8,17,29.166666666666668,29.166666666666668,0.0,29.166666666666668,0.0,72.48325
2000,8,18,28.88888888888889,28.88888888888889,0.0,28.88888888888889,0.0,72.8519
2000,8,19,27.5,27.5,0.0,27.5,0.0,70.03478758347836
2000,8,20,30.0,30.0,0.0,30.0,0.0,72.6128
2000,8,21,29.166666666666668,29.166666666666668,0.254,29.166666666666668,0.0254,74.0097
2000,8,22,26.944444444444446,26.944444444444446,13.208,26.944444444444446,1.3208,84.923
2000,8,23,25.55555555555556,25.55555555555556,122.17399999999998,25.55555555555556,12.217399999999998,87.21355
2000,8,24,27.5,27.5,2.7939999999999996,27.5,0.2794,80.09025
2000,8,25,27.77777777777778,27.77777777777778,3.556,27.77777777777778,0.3556,78.84909999999999
2000,8,26,26.944444444444446,26.944444444444446,13.208,26.944444444444446,1.3208,82.7724
2000,8,27,27.25,27.25,0.7619999999999999,27.25,0.07619999999999999,81.9639
2000,8,28,28.333333333333336,28.333333333333336,0.7619999999999999,28.333333333333336,0.07619999999999999,82.88905
2000,8,29,28.61111111111111,28.61111111111111,2.032,28.61111111111111,0.2032,81.94094999999999
2000,8,30,28.05555555555556,28.05555555555556,1.5239999999999998,28.05555555555556,0.15239999999999998,78.9081
2000,8,31,28.05555555555556,28.05555555555556,4.064,28.05555555555556,0.4064,79.35195
2000,9,1,28.05555555555556,28.05555555555556,1.016,28.05555555555556,0.1016,77.95735
2000,9,2,27.77777777777778,27.77777777777778,0.0,27.77777777777778,0.0,74.24015
2000,9,3,27.222222222222225,27.222222222222225,7.874,27.222222222222225,0.7874,78.86619999999999
2000,9,4,27.77777777777778,27.77777777777778,0.0,27.77777777777778,0.0,82.85025
2000,9,5,28.05555555555556,28.05555555555556,0.7619999999999999,28.05555555555556,0.07619999999999999,81.5797
2000,9,6,28.05555555555556,28.05555555555556,2.2859999999999996,28.05555555555556,0.22859999999999997,79.60035
2000,9,7,27.77777777777778,27.77777777777778,0.0,27.77777777777778,0.0,78.84909999999999
2000,9,8,27.5,27.5,0.0,27.5,0.0,73.95545
2000,9,9,29.166666666666668,29.166666666666668,0.0,29.166666666666668,0.0,70.71105
2000,9,10,28.61111111111111,28.61111111111111,1.016,28.61111111111111,0.1016,75.3664
2000,9,11,27.222222222222225,27.222222222222225,5.334,27.222222222222225,0.5334,80.83985
2000,9,12,28.61111111111111,28.61111111111111,0.0,28.61111111111111,0.0,75.29995
2000,9,13,28.05555555555556,28.05555555555556,0.0,28.05555555555556,0.0,75.82820000000001
2000,9,14,28.61111111111111,28.61111111111111,1.016,28.61111111111111,0.1016,75.47229999999999
2000,9,15,28.05555555555556,28.05555555555556,2.032,28.05555555555556,0.2032,80.5511
2000,9,16,27.77777777777778,27.77777777777778,1.27,27.77777777777778,0.127,79.5865
2000,9,17,26.11111111111111,26.11111111111111,10.413999999999998,26.11111111111111,1.0413999999999999,85.69495
2000,9,18,27.5,27.5,3.302,27.5,0.3302,77.4663
2000,9,19,26.944444444444446,26.944444444444446,18.287999999999997,26.944444444444446,1.8287999999999998,81.9599
2000,9,20,26.944444444444446,26.944444444444446,7.366,26.944444444444446,0.7365999999999999,84.923
2000,9,21,27.222222222222225,27.222222222222225,2.2859999999999996,27.222222222222225,0.22859999999999997,82.78405000000001
2000,9,22,27.5,27.5,0.0,27.5,0.0,79.3381
2000,9,23,27.77777777777778,27.77777777777778,0.7619999999999999,27.77777777777778,0.07619999999999999,79.9367
2000,9,24,27.77777777777778,27.77777777777778,0.7619999999999999,27.77777777777778,0.07619999999999999,81.5797
2000,9,25,27.5,27.5,0.254,27.5,0.0254,82.40605
2000,9,26,28.88888888888889,28.88888888888889,0.254,28.88888888888889,0.0254,80.2638
2000,9,27,25.55555555555556,25.55555555555556,5.587999999999999,25.55555555555556,0.5588,86.39585
2000,9,28,26.38888888888889,26.38888888888889,0.0,26.38888888888889,0.0,83.51849999999999
2000,9,29,28.61111111111111,28.61111111111111,1.27,28.61111111111111,0.127,73.12975
2000,9,30,28.61111111111111,28.61111111111111,0.508,28.61111111111111,0.0508,73.64255
2000,10,1,27.222222222222225,27.222222222222225,4.3180000000000005,27.222222222222225,0.4318000000000001,78.97395
2000,10,2,28.05555555555556,28.05555555555556,4.064,28.05555555555556,0.4064,76.792
2000,10,3,28.05555555555556,28.05555555555556,0.0,28.05555555555556,0.0,75.3735
2000,10,4,27.5,27.5,0.508,27.5,0.0508,70.39065
2000,10,5,27.77777777777778,27.77777777777778,0.0,27.77777777777778,0.0,72.4668
2000,10,6,27.77777777777778,27.77777777777778,0.0,27.77777777777778,0.0,72.7028
2000,10,7,28.05555555555556,28.05555555555556,0.508,28.05555555555556,0.0508,76.792
2000,10,8,26.944444444444446,26.944444444444446,19.049999999999997,26.944444444444446,1.9049999999999998,79.74875
2000,10,9,28.05555555555556,28.05555555555556,0.0,28.05555555555556,0.0,70.47895
2000,10,10,28.05555555555556,28.05555555555556,0.0,28.05555555555556,0.0,73.79575
2000,10,11,28.05555555555556,28.05555555555556,0.0,28.05555555555556,0.0,74.7289
2000,10,12,28.333333333333336,28.333333333333336,4.3180000000000005,28.333333333333336,0.4318000000000001,74.81835000000001
2000,10,13,28.333333333333336,28.333333333333336,0.0,28.333333333333336,0.0,73.1902
2000,10,14,28.61111111111111,28.61111111111111,0.0,28.61111111111111,0.0,73.1902
2000,10,15,27.77777777777778,27.77777777777778,17.525999999999996,27.77777777777778,1.7525999999999997,77.78255
2000,10,16,27.77777777777778,27.77777777777778,0.0,27.77777777777778,0.0,74.67135
2000,10,17,27.222222222222225,27.222222222222225,1.016,27.222222222222225,0.1016,74.60195
2000,10,18,26.944444444444446,26.944444444444446,0.0,26.944444444444446,0.0,73.67085
2000,10,19,26.38888888888889,26.38888888888889,2.54,26.38888888888889,0.254,79.3695
2000,10,20,27.5,27.5,0.254,27.5,0.0254,77.8053
2000,10,21,27.5,27.5,6.095999999999999,27.5,0.6095999999999999,79.22149999999999
2000,10,22,26.944444444444446,26.944444444444446,12.953999999999999,26.944444444444446,1.2953999999999999,83.14605
2000,10,23,26.38888888888889,26.38888888888889,0.508,26.38888888888889,0.0508,83.22355
2000,10,24,26.666666666666668,26.666666666666668,14.477999999999998,26.666666666666668,1.4477999999999998,84.86725
2000,10,25,27.77777777777778,27.77777777777778,0.0,27.77777777777778,0.0,77.55035000000001
2000,10,26,28.88888888888889,28.88888888888889,0.0,28.88888888888889,0.0,76.2525
2000,10,27,28.333333333333336,28.333333333333336,0.0,28.333333333333336,0.0,78.957
2000,10,28,26.944444444444446,26.944444444444446,4.3180000000000005,26.944444444444446,0.4318000000000001,83.9748
2000,10,29,27.5,27.5,0.0,27.5,0.0,75.84065
2000,10,30,27.222222222222225,27.222222222222225,0.0,27.222222222222225,0.0,78.97395
2000,10,31,27.222222222222225,27.222222222222225,1.27,27.222222222222225,0.127,78.0779
2000,11,1,26.666666666666668,26.666666666666668,9.652,26.666666666666668,0.9652,81.83574999999999
2000,11,2,25.833333333333336,25.833333333333336,3.302,25.833333333333336,0.3302,85.56615
2000,11,3,25.27777777777778,25.27777777777778,11.937999999999999,25.27777777777778,1.1938,76.0969
2000,11,4,25.55555555555556,25.55555555555556,0.0,25.55555555555556,0.0,66.1402
2000,11,5,25.55555555555556,25.55555555555556,0.0,25.55555555555556,0.0,71.95815
2000,11,6,25.833333333333336,25.833333333333336,0.0,25.833333333333336,0.0,75.0909
2000,11,7,27.5,27.5,0.0,27.5,0.0,73.24334999999999
2000,11,8,26.944444444444446,26.944444444444446,0.0,26.944444444444446,0.0,71.3967
2000,11,9,25.55555555555556,25.55555555555556,1.27,25.55555555555556,0.127,75.4765
2000,11,10,26.666666666666668,26.666666666666668,0.0,26.666666666666668,0.0,63.71685
2000,11,11,25.27777777777778,25.27777777777778,0.0,25.27777777777778,0.0,69.9855
2000,11,12,25.0,25.0,0.0,25.0,0.0,75.75245
2000,11,13,25.833333333333336,25.833333333333336,0.0,25.833333333333336,0.0,75.0909
2000,11,14,26.38888888888889,26.38888888888889,1.27,26.38888888888889,0.127,77.9471
2000,11,15,27.5,27.5,0.254,27.5,0.0254,77.84450000000001
2000,11,16,26.944444444444446,26.944444444444446,0.7619999999999999,26.944444444444446,0.07619999999999999,79.47364999999999
2000,11,17,27.222222222222225,27.222222222222225,1.27,27.222222222222225,0.127,73.01685
2000,11,18,26.38888888888889,26.38888888888889,4.571999999999999,26.38888888888889,0.45719999999999994,75.85625
2000,11,19,26.38888888888889,26.38888888888889,0.254,26.38888888888889,0.0254,75.80005
2000,11,20,26.944444444444446,26.944444444444446,2.7939999999999996,26.944444444444446,0.2794,79.462
2000,11,21,26.666666666666668,26.666666666666668,2.032,26.666666666666668,0.2032,80.5153
2000,11,22,26.666666666666668,26.666666666666668,6.095999999999999,26.666666666666668,0.6095999999999999,80.7865
