Datetime,MoLS,Neural Network,mols_run_0,mols_run_1,mols_run_2,mols_run_3,mols_run_4,mols_run_5,mols_run_6,mols_run_7,mols_run_8,mols_run_9,mols_run_10,mols_run_11,mols_run_12,mols_run_13,mols_run_14,mols_run_15,mols_run_16,mols_run_17,mols_run_18,mols_run_19,mols_run_20,mols_run_21,mols_run_22,mols_run_23,mols_run_24,mols_run_25,mols_run_26,mols_run_27,mols_run_28,mols_run_29,mols_run_30,mols_run_31,mols_run_32,mols_run_33,mols_run_34,mols_run_35,mols_run_36,mols_run_37,mols_run_38,mols_run_39,mols_run_40,mols_run_41,mols_run_42,mols_run_43,mols_run_44,mols_run_45,mols_run_46,mols_run_47,mols_run_48,mols_run_49,weekly_mean,weekly_var
2013-11-09,23756.9,28284.638397,12.0,12.0,14.0,5.0,15.0,11.0,18.0,7.0,11.0,13.0,11.0,12.0,13.0,13.0,13.0,10.0,10.0,13.0,16.0,12.0,10.0,17.0,14.0,6.0,16.0,10.0,9.0,8.0,12.0,13.0,5.0,17.0,15.0,14.0,7.0,16.0,13.0,12.0,15.0,17.0,8.0,12.0,5.0,10.0,15.0,10.0,14.0,17.0,15.0,11.0,12.08,11.299591836734693
2013-11-16,22094.8,25425.680953,7.0,10.0,10.0,17.0,10.0,10.0,16.0,15.0,6.0,14.0,9.0,11.0,13.0,7.0,14.0,10.0,9.0,10.0,11.0,14.0,14.0,8.0,17.0,15.0,4.0,9.0,13.0,8.0,10.0,8.0,13.0,6.0,12.0,14.0,7.0,14.0,6.0,17.0,8.0,10.0,7.0,13.0,12.0,8.0,12.0,11.0,11.0,5.0,5.0,8.0,10.56,11.475918367346935
2013-11-23,20020.0,23880.945061,6.0,11.0,12.0,6.0,5.0,12.0,7.0,18.0,6.0,12.0,16.0,7.0,7.0,5.0,9.0,7.0,8.0,11.0,7.0,9.0,15.0,6.0,8.0,8.0,8.0,11.0,7.0,12.0,10.0,7.0,9.0,5.0,6.0,16.0,8.0,9.0,9.0,10.0,12.0,8.0,9.0,18.0,10.0,8.0,15.0,9.0,11.0,10.0,11.0,7.0,9.46,10.661632653061224
2013-11-30,18594.4,23158.728936,11.0,10.0,8.0,7.0,12.0,12.0,14.0,12.0,11.0,6.0,10.0,14.0,7.0,8.0,11.0,10.0,6.0,8.0,7.0,11.0,6.0,8.0,9.0,9.0,7.0,4.0,11.0,5.0,9.0,8.0,5.0,8.0,4.0,12.0,14.0,4.0,6.0,11.0,14.0,10.0,9.0,16.0,10.0,13.0,17.0,8.0,8.0,10.0,9.0,7.0,9.32,9.405714285714286
2013-12-07,18083.9,22260.193359,8.0,5.0,10.0,8.0,14.0,8.0,9.0,9.0,6.0,8.0,6.0,7.0,6.0,14.0,11.0,6.0,6.0,5.0,12.0,10.0,10.0,5.0,8.0,10.0,12.0,6.0,6.0,8.0,4.0,6.0,6.0,6.0,9.0,10.0,8.0,5.0,10.0,6.0,8.0,5.0,9.0,5.0,4.0,14.0,7.0,6.0,7.0,10.0,7.0,6.0,7.82,6.5587755102040814
2013-12-14,17815.4,21602.043036,9.0,6.0,14.0,8.0,10.0,8.0,7.0,6.0,10.0,9.0,9.0,8.0,6.0,10.0,10.0,7.0,8.0,9.0,8.0,8.0,12.0,13.0,7.0,11.0,13.0,11.0,7.0,9.0,12.0,10.0,4.0,7.0,8.0,9.0,13.0,10.0,10.0,4.0,9.0,9.0,13.0,8.0,5.0,11.0,14.0,7.0,14.0,8.0,6.0,6.0,9.0,6.530612244897959
2013-12-21,17505.2,21855.541537,3.0,10.0,8.0,7.0,3.0,9.0,15.0,7.0,5.0,7.0,11.0,11.0,12.0,16.0,12.0,5.0,7.0,5.0,10.0,10.0,5.0,2.0,9.0,9.0,8.0,8.0,9.0,11.0,10.0,7.0,9.0,10.0,10.0,11.0,6.0,4.0,6.0,10.0,6.0,12.0,9.0,8.0,10.0,9.0,7.0,7.0,3.0,8.0,9.0,7.0,8.24,8.51265306122449
2013-12-28,16853.5,22247.265038,11.0,8.0,8.0,5.0,5.0,4.0,9.0,7.0,10.0,6.0,11.0,6.0,9.0,6.0,8.0,6.0,8.0,7.0,10.0,5.0,6.0,13.0,9.0,5.0,7.0,6.0,8.0,8.0,13.0,8.0,5.0,12.0,9.0,5.0,3.0,6.0,9.0,11.0,6.0,13.0,8.0,4.0,7.0,5.0,7.0,11.0,9.0,13.0,4.0,10.0,7.78,6.95061224489796
2014-01-04,15665.0,20898.546532,2.0,10.0,1.0,4.0,6.0,3.0,6.0,5.0,8.0,8.0,7.0,10.0,9.0,6.0,3.0,10.0,11.0,5.0,8.0,6.0,10.0,6.0,9.0,13.0,8.0,7.0,11.0,5.0,6.0,12.0,8.0,6.0,6.0,4.0,4.0,4.0,11.0,11.0,6.0,8.0,7.0,8.0,5.0,6.0,5.0,4.0,7.0,10.0,8.0,8.0,7.02,7.2444897959183665
2014-01-11,14595.7,18451.630624,8.0,6.0,9.0,6.0,7.0,9.0,10.0,7.0,4.0,5.0,6.0,8.0,8.0,4.0,17.0,7.0,7.0,5.0,13.0,7.0,12.0,7.0,11.0,5.0,4.0,4.0,6.0,2.0,3.0,12.0,10.0,10.0,7.0,4.0,6.0,11.0,4.0,5.0,13.0,8.0,8.0,5.0,6.0,6.0,5.0,8.0,9.0,4.0,6.0,13.0,7.34,9.494285714285713
2014-01-18,14314.8,18650.128597,9.0,7.0,5.0,13.0,8.0,2.0,7.0,12.0,11.0,10.0,9.0,5.0,9.0,8.0,7.0,9.0,8.0,7.0,13.0,10.0,6.0,10.0,2.0,11.0,6.0,11.0,2.0,8.0,11.0,6.0,6.0,8.0,5.0,3.0,6.0,9.0,7.0,9.0,3.0,9.0,13.0,7.0,3.0,7.0,8.0,6.0,10.0,8.0,9.0,4.0,7.64,8.194285714285714
2014-01-25,14176.8,19324.934348,6.0,4.0,5.0,5.0,3.0,4.0,9.0,7.0,11.0,12.0,10.0,3.0,10.0,9.0,2.0,10.0,5.0,2.0,4.0,7.0,10.0,9.0,5.0,4.0,9.0,3.0,5.0,6.0,5.0,8.0,8.0,7.0,8.0,7.0,6.0,10.0,6.0,5.0,13.0,9.0,4.0,9.0,3.0,5.0,6.0,9.0,7.0,9.0,5.0,4.0,6.64,7.337142857142858
2014-02-01,13537.7,18787.708395999998,9.0,7.0,8.0,9.0,7.0,5.0,4.0,6.0,2.0,6.0,6.0,4.0,6.0,4.0,6.0,12.0,7.0,7.0,9.0,11.0,5.0,5.0,4.0,9.0,5.0,9.0,5.0,10.0,5.0,3.0,8.0,7.0,11.0,3.0,7.0,7.0,4.0,4.0,5.0,8.0,8.0,9.0,7.0,6.0,5.0,10.0,3.0,8.0,7.0,4.0,6.52,5.438367346938775
2014-02-08,12783.2,15362.780772,6.0,5.0,10.0,3.0,4.0,5.0,6.0,5.0,7.0,6.0,7.0,6.0,7.0,7.0,8.0,2.0,3.0,5.0,5.0,4.0,4.0,4.0,7.0,6.0,2.0,8.0,3.0,3.0,7.0,11.0,4.0,4.0,4.0,12.0,5.0,8.0,9.0,6.0,5.0,6.0,8.0,5.0,11.0,4.0,4.0,8.0,5.0,4.0,3.0,7.0,5.76,5.328979591836735
2014-02-15,12103.1,15330.377609,7.0,9.0,2.0,9.0,4.0,7.0,5.0,4.0,4.0,4.0,6.0,8.0,7.0,6.0,2.0,5.0,7.0,3.0,5.0,3.0,7.0,7.0,5.0,3.0,7.0,5.0,2.0,7.0,7.0,2.0,9.0,5.0,4.0,4.0,5.0,8.0,4.0,14.0,5.0,4.0,2.0,6.0,10.0,3.0,3.0,10.0,6.0,10.0,5.0,5.0,5.62,6.444489795918368
2014-02-22,11092.5,15053.127689,8.0,8.0,9.0,4.0,5.0,7.0,6.0,9.0,12.0,13.0,5.0,6.0,6.0,8.0,10.0,0.0,6.0,1.0,6.0,4.0,5.0,5.0,6.0,3.0,5.0,6.0,11.0,2.0,3.0,4.0,4.0,5.0,7.0,5.0,5.0,4.0,8.0,8.0,3.0,4.0,9.0,8.0,5.0,3.0,4.0,4.0,7.0,3.0,3.0,7.0,5.78,7.154693877551021
2014-03-01,10166.0,13087.647083,10.0,5.0,2.0,3.0,3.0,8.0,2.0,5.0,4.0,1.0,7.0,6.0,6.0,7.0,5.0,8.0,1.0,7.0,4.0,3.0,4.0,4.0,3.0,9.0,6.0,5.0,6.0,3.0,3.0,2.0,2.0,5.0,3.0,5.0,5.0,5.0,2.0,6.0,6.0,6.0,5.0,8.0,5.0,3.0,8.0,3.0,6.0,6.0,5.0,2.0,4.76,4.512653061224491
2014-03-08,10107.2,13920.5311,4.0,6.0,3.0,1.0,5.0,2.0,7.0,6.0,7.0,7.0,5.0,7.0,4.0,3.0,6.0,7.0,4.0,7.0,8.0,3.0,4.0,4.0,4.0,4.0,7.0,7.0,4.0,4.0,5.0,6.0,7.0,8.0,8.0,10.0,7.0,9.0,4.0,3.0,4.0,9.0,3.0,6.0,1.0,10.0,4.0,6.0,6.0,4.0,4.0,8.0,5.44,4.700408163265306
2014-03-15,10460.7,15162.7842,6.0,4.0,6.0,4.0,3.0,3.0,7.0,6.0,4.0,6.0,2.0,5.0,5.0,6.0,6.0,2.0,1.0,6.0,4.0,4.0,2.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,9.0,5.0,4.0,6.0,6.0,3.0,6.0,5.0,8.0,7.0,2.0,9.0,5.0,2.0,5.0,4.0,11.0,11.0,1.0,5.0,5.0,3.0,5.18,5.048571428571428
2014-03-22,10289.6,16460.989197,7.0,4.0,6.0,4.0,5.0,3.0,5.0,4.0,9.0,8.0,3.0,5.0,13.0,8.0,7.0,3.0,6.0,3.0,5.0,7.0,6.0,4.0,3.0,4.0,4.0,9.0,1.0,9.0,3.0,4.0,4.0,4.0,3.0,1.0,3.0,1.0,6.0,2.0,6.0,5.0,2.0,4.0,5.0,6.0,4.0,7.0,4.0,5.0,3.0,2.0,4.78,5.562857142857144
2014-03-29,9650.2,16484.222783,7.0,5.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,6.0,5.0,7.0,1.0,8.0,7.0,3.0,4.0,3.0,8.0,5.0,5.0,9.0,5.0,6.0,6.0,6.0,2.0,5.0,3.0,10.0,4.0,6.0,5.0,6.0,2.0,4.0,12.0,1.0,4.0,3.0,7.0,6.0,6.0,6.0,3.0,6.0,7.0,4.0,3.0,4.88,5.25061224489796
2014-04-05,9346.1,15325.011883000001,6.0,2.0,3.0,9.0,6.0,3.0,2.0,2.0,2.0,4.0,3.0,7.0,3.0,4.0,6.0,5.0,7.0,8.0,6.0,2.0,6.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,6.0,1.0,3.0,2.0,3.0,3.0,5.0,1.0,6.0,9.0,5.0,3.0,10.0,4.0,5.0,4.0,7.0,1.0,7.0,2.0,5.0,3.0,4.18,5.171020408163265
2014-04-12,9534.1,15792.193354,2.0,4.0,6.0,3.0,2.0,3.0,3.0,4.0,6.0,5.0,4.0,5.0,4.0,3.0,4.0,6.0,5.0,5.0,3.0,4.0,7.0,3.0,4.0,5.0,4.0,1.0,5.0,3.0,3.0,1.0,3.0,2.0,3.0,10.0,2.0,5.0,4.0,5.0,5.0,9.0,6.0,6.0,1.0,5.0,4.0,2.0,5.0,3.0,2.0,5.0,4.08,3.340408163265306
2014-04-19,10115.6,18284.260309999998,3.0,3.0,5.0,3.0,7.0,8.0,4.0,3.0,5.0,3.0,1.0,5.0,3.0,4.0,5.0,7.0,6.0,4.0,7.0,4.0,3.0,5.0,6.0,10.0,9.0,2.0,8.0,11.0,2.0,4.0,5.0,3.0,4.0,7.0,4.0,5.0,4.0,5.0,6.0,2.0,5.0,8.0,8.0,4.0,4.0,8.0,8.0,5.0,2.0,4.0,5.02,4.9995918367346945
2014-04-26,11288.6,18858.455639,3.0,12.0,8.0,4.0,3.0,9.0,8.0,2.0,9.0,2.0,6.0,3.0,3.0,6.0,5.0,6.0,8.0,7.0,4.0,5.0,7.0,4.0,5.0,4.0,5.0,5.0,7.0,2.0,7.0,3.0,8.0,6.0,7.0,7.0,5.0,3.0,8.0,2.0,8.0,4.0,4.0,4.0,5.0,6.0,8.0,7.0,7.0,6.0,7.0,10.0,5.68,5.201632653061225
2014-05-03,12713.4,20475.271223,5.0,7.0,8.0,6.0,5.0,6.0,3.0,5.0,8.0,2.0,5.0,3.0,8.0,5.0,8.0,4.0,7.0,9.0,3.0,5.0,6.0,3.0,5.0,5.0,11.0,6.0,9.0,9.0,12.0,2.0,8.0,8.0,7.0,8.0,5.0,8.0,2.0,6.0,9.0,3.0,5.0,6.0,6.0,10.0,2.0,9.0,9.0,5.0,4.0,1.0,6.02,6.509795918367347
2014-05-10,13885.1,19644.474467,6.0,6.0,6.0,11.0,11.0,6.0,6.0,5.0,4.0,4.0,3.0,4.0,8.0,4.0,4.0,3.0,7.0,9.0,8.0,10.0,5.0,3.0,6.0,3.0,4.0,6.0,9.0,5.0,3.0,10.0,10.0,6.0,6.0,8.0,6.0,6.0,11.0,8.0,6.0,3.0,3.0,9.0,5.0,9.0,7.0,9.0,7.0,8.0,6.0,5.0,6.34,5.657551020408163
2014-05-17,14825.5,20125.274161,5.0,8.0,7.0,6.0,7.0,10.0,10.0,4.0,7.0,9.0,8.0,5.0,15.0,8.0,5.0,2.0,4.0,8.0,8.0,8.0,5.0,8.0,13.0,11.0,7.0,5.0,8.0,6.0,11.0,8.0,6.0,10.0,8.0,12.0,8.0,7.0,8.0,7.0,11.0,6.0,6.0,7.0,7.0,4.0,8.0,10.0,11.0,7.0,11.0,11.0,7.82,6.477142857142857
2014-05-24,15636.2,20887.540753,6.0,5.0,7.0,8.0,5.0,15.0,5.0,7.0,5.0,5.0,9.0,6.0,7.0,8.0,5.0,4.0,6.0,15.0,6.0,10.0,14.0,12.0,9.0,7.0,6.0,10.0,5.0,10.0,14.0,1.0,10.0,11.0,4.0,7.0,7.0,8.0,5.0,15.0,10.0,8.0,9.0,5.0,8.0,10.0,9.0,8.0,7.0,7.0,8.0,7.0,7.9,9.438775510204081
2014-05-31,16177.900000000001,19173.794089,6.0,10.0,10.0,9.0,13.0,9.0,8.0,13.0,10.0,5.0,12.0,6.0,13.0,8.0,7.0,6.0,9.0,5.0,7.0,5.0,10.0,5.0,4.0,3.0,11.0,8.0,5.0,8.0,7.0,8.0,13.0,8.0,6.0,7.0,4.0,4.0,14.0,7.0,9.0,5.0,5.0,4.0,9.0,8.0,6.0,6.0,8.0,11.0,3.0,6.0,7.66,8.065714285714286
2014-06-07,16384.7,18630.863584,10.0,13.0,15.0,11.0,8.0,14.0,8.0,4.0,5.0,10.0,6.0,8.0,9.0,7.0,9.0,7.0,3.0,9.0,3.0,4.0,4.0,9.0,8.0,8.0,13.0,6.0,10.0,10.0,8.0,8.0,13.0,5.0,11.0,12.0,9.0,7.0,9.0,6.0,11.0,7.0,10.0,8.0,5.0,6.0,9.0,9.0,11.0,7.0,9.0,8.0,8.38,7.750612244897958
2014-06-14,15912.8,18722.538545,5.0,4.0,6.0,8.0,11.0,7.0,10.0,6.0,5.0,8.0,5.0,7.0,8.0,9.0,8.0,7.0,6.0,7.0,8.0,7.0,9.0,9.0,7.0,8.0,1.0,8.0,9.0,7.0,4.0,8.0,3.0,7.0,9.0,9.0,7.0,12.0,4.0,14.0,7.0,3.0,7.0,9.0,3.0,8.0,8.0,4.0,16.0,7.0,8.0,10.0,7.34,7.290204081632654
2014-06-21,15306.5,18420.955074999998,4.0,7.0,10.0,3.0,7.0,9.0,10.0,5.0,12.0,7.0,9.0,13.0,9.0,7.0,14.0,8.0,7.0,7.0,12.0,6.0,5.0,6.0,9.0,14.0,5.0,0.0,3.0,8.0,5.0,10.0,6.0,13.0,6.0,10.0,7.0,5.0,5.0,7.0,5.0,7.0,8.0,6.0,4.0,8.0,10.0,6.0,9.0,8.0,9.0,7.0,7.54,8.416734693877551
2014-06-28,14979.0,18961.46643,9.0,11.0,16.0,10.0,6.0,5.0,8.0,7.0,9.0,6.0,9.0,4.0,6.0,7.0,7.0,3.0,9.0,11.0,10.0,6.0,7.0,9.0,7.0,5.0,5.0,9.0,8.0,3.0,1.0,6.0,12.0,8.0,5.0,7.0,9.0,10.0,2.0,10.0,6.0,11.0,9.0,4.0,7.0,11.0,5.0,2.0,9.0,5.0,6.0,6.0,7.26,8.359591836734694
2014-07-05,13939.9,16783.88167,10.0,7.0,10.0,5.0,8.0,4.0,10.0,5.0,3.0,5.0,8.0,5.0,6.0,6.0,3.0,9.0,8.0,5.0,8.0,8.0,6.0,4.0,1.0,4.0,4.0,5.0,5.0,7.0,5.0,5.0,3.0,6.0,3.0,6.0,7.0,7.0,10.0,7.0,5.0,3.0,7.0,8.0,6.0,6.0,9.0,4.0,10.0,4.0,7.0,10.0,6.14,5.061632653061225
2014-07-12,12899.6,14655.954571,6.0,7.0,6.0,4.0,3.0,7.0,5.0,6.0,3.0,9.0,10.0,4.0,3.0,6.0,11.0,3.0,10.0,5.0,5.0,9.0,2.0,4.0,4.0,6.0,3.0,3.0,9.0,5.0,8.0,7.0,3.0,1.0,4.0,4.0,5.0,6.0,5.0,6.0,6.0,10.0,4.0,4.0,2.0,10.0,4.0,5.0,4.0,6.0,5.0,10.0,5.54,6.049387755102041
2014-07-19,13200.4,14393.604705,1.0,5.0,4.0,12.0,8.0,2.0,6.0,5.0,6.0,10.0,4.0,7.0,6.0,5.0,6.0,7.0,5.0,8.0,6.0,6.0,8.0,7.0,4.0,6.0,5.0,7.0,3.0,8.0,7.0,9.0,8.0,5.0,5.0,5.0,6.0,3.0,6.0,4.0,5.0,8.0,7.0,8.0,2.0,3.0,6.0,6.0,6.0,5.0,7.0,5.0,5.86,4.204489795918367
2014-07-26,13598.8,15140.381355000001,6.0,6.0,5.0,6.0,3.0,7.0,8.0,5.0,13.0,5.0,6.0,4.0,3.0,9.0,6.0,3.0,9.0,8.0,4.0,6.0,10.0,11.0,5.0,6.0,12.0,6.0,9.0,6.0,3.0,7.0,7.0,10.0,5.0,4.0,7.0,8.0,5.0,8.0,5.0,4.0,7.0,10.0,12.0,7.0,2.0,9.0,4.0,7.0,3.0,4.0,6.5,6.785714285714286
2014-08-02,13642.8,14781.461078,10.0,3.0,4.0,9.0,8.0,8.0,4.0,8.0,4.0,6.0,6.0,6.0,9.0,7.0,5.0,4.0,7.0,5.0,6.0,10.0,3.0,4.0,11.0,2.0,9.0,6.0,11.0,3.0,4.0,7.0,3.0,11.0,7.0,14.0,7.0,8.0,5.0,9.0,6.0,7.0,5.0,10.0,5.0,5.0,3.0,7.0,6.0,7.0,4.0,5.0,6.46,6.78408163265306
2014-08-09,13946.7,17538.174785,9.0,6.0,7.0,7.0,5.0,6.0,5.0,11.0,16.0,7.0,8.0,8.0,6.0,6.0,6.0,8.0,11.0,4.0,5.0,6.0,9.0,10.0,5.0,6.0,9.0,10.0,6.0,10.0,8.0,3.0,6.0,6.0,8.0,7.0,7.0,9.0,11.0,7.0,9.0,6.0,3.0,2.0,5.0,10.0,2.0,3.0,6.0,14.0,5.0,4.0,7.06,7.97591836734694
2014-08-16,14149.9,17925.089179,7.0,6.0,8.0,8.0,7.0,5.0,9.0,10.0,5.0,2.0,6.0,4.0,7.0,9.0,8.0,5.0,6.0,7.0,9.0,4.0,7.0,12.0,4.0,6.0,8.0,7.0,11.0,8.0,7.0,1.0,8.0,7.0,9.0,4.0,9.0,8.0,3.0,7.0,7.0,10.0,10.0,8.0,6.0,6.0,3.0,2.0,6.0,7.0,8.0,4.0,6.7,5.6020408163265305
2014-08-23,14892.5,16968.306248,9.0,4.0,2.0,3.0,4.0,13.0,6.0,5.0,6.0,6.0,8.0,11.0,9.0,8.0,10.0,8.0,4.0,7.0,10.0,2.0,6.0,4.0,3.0,8.0,4.0,6.0,14.0,9.0,6.0,10.0,4.0,5.0,14.0,12.0,5.0,6.0,5.0,4.0,14.0,5.0,8.0,6.0,6.0,5.0,11.0,8.0,3.0,7.0,8.0,7.0,6.96,9.794285714285714
2014-08-30,17690.5,17160.442218,6.0,7.0,7.0,2.0,2.0,4.0,8.0,5.0,4.0,5.0,6.0,9.0,8.0,4.0,6.0,4.0,6.0,7.0,10.0,7.0,12.0,6.0,5.0,8.0,3.0,5.0,10.0,5.0,8.0,4.0,13.0,14.0,8.0,7.0,5.0,6.0,9.0,11.0,12.0,6.0,7.0,8.0,7.0,4.0,12.0,12.0,5.0,10.0,10.0,10.0,7.18,8.436326530612245
2014-09-06,21088.2,19426.362855,9.0,7.0,8.0,10.0,9.0,13.0,13.0,7.0,12.0,9.0,10.0,13.0,12.0,13.0,7.0,9.0,10.0,11.0,16.0,15.0,9.0,5.0,7.0,16.0,8.0,13.0,5.0,12.0,12.0,7.0,8.0,14.0,11.0,9.0,8.0,13.0,9.0,7.0,11.0,13.0,9.0,18.0,9.0,15.0,8.0,10.0,13.0,6.0,4.0,14.0,10.32,9.977142857142859
2014-09-13,22909.5,21062.455292,13.0,10.0,9.0,10.0,9.0,10.0,8.0,7.0,9.0,11.0,12.0,9.0,7.0,8.0,11.0,10.0,10.0,18.0,5.0,12.0,11.0,15.0,8.0,13.0,12.0,15.0,10.0,15.0,10.0,10.0,11.0,11.0,9.0,15.0,8.0,11.0,8.0,14.0,7.0,4.0,11.0,9.0,11.0,16.0,14.0,11.0,5.0,15.0,15.0,11.0,10.66,8.963673469387755
2014-09-20,23668.5,23702.204218,9.0,15.0,10.0,6.0,13.0,4.0,11.0,10.0,12.0,9.0,12.0,15.0,7.0,15.0,11.0,9.0,20.0,7.0,8.0,14.0,9.0,13.0,9.0,8.0,18.0,13.0,10.0,14.0,17.0,10.0,13.0,13.0,14.0,15.0,16.0,13.0,9.0,9.0,11.0,8.0,14.0,10.0,12.0,9.0,13.0,12.0,11.0,11.0,13.0,10.0,11.48,9.928163265306123
2014-09-27,24867.3,25903.199121999998,10.0,12.0,12.0,17.0,6.0,12.0,13.0,11.0,10.0,5.0,12.0,6.0,2.0,14.0,13.0,12.0,10.0,7.0,10.0,11.0,9.0,15.0,11.0,10.0,12.0,18.0,3.0,17.0,11.0,13.0,19.0,20.0,11.0,10.0,12.0,11.0,16.0,13.0,13.0,9.0,11.0,9.0,11.0,13.0,8.0,10.0,14.0,12.0,14.0,6.0,11.32,13.487346938775513
