Site,Weather,Scaler_win,Forecast_win,Trap_smoothing_flag,t_0,Total_RMSE,amt1_RMSE,amt5_RMSE,amt9_RMSE,amt13_RMSE,amt17_RMSE,amt21_RMSE,amt25_RMSE,amt29_RMSE,amt33_RMSE,amt37_RMSE,amt41_RMSE,amt45_RMSE,amt49_RMSE
Playa,airport,13,52,TRUE,2/15/2014,11.4484602,9.210546837,7.243223488,1.007339713,4.181104453,3.481203881,2.320955493,11.65160645,12.97171697,10.54628277,21.14338483,13.28007969,13.98411781,17.21526786
Playa,airport,13,52,TRUE,2/22/2014,8.85627966,6.401199743,4.671854846,1.23283962,3.237058157,1.885328162,3.642476468,9.213522636,8.456855928,9.656783733,17.67713189,6.678980464,11.23641902,13.96452909
Playa,airport,13,52,TRUE,3/1/2014,6.926879267,4.516629669,2.76619806,1.799543176,1.922997906,3.687106486,3.844841067,5.992532943,4.894279526,9.453656247,12.97606117,4.733745028,9.498592847,11.40833436
Playa,airport,13,52,TRUE,3/8/2014,5.667818937,3.372120883,2.531163928,1.728933423,2.530668114,5.042526711,3.295851926,3.164913723,2.49981605,8.949663141,9.108983416,4.128823668,7.739208195,9.893164067
Playa,airport,13,52,TRUE,3/15/2014,5.278097026,2.578160466,3.069668219,1.617811216,3.887352976,5.192152188,2.370095191,2.145044203,3.097236694,9.528292225,6.227351079,3.156685698,7.215477549,9.486489645
Playa,airport,13,52,TRUE,3/22/2014,5.168902087,2.102077334,3.44264429,1.224670354,5.504511141,4.258569233,1.836797034,1.862155507,4.636641107,9.12571239,4.89785518,3.749849672,6.761057894,9.259695325
Playa,airport,13,52,TRUE,3/29/2014,5.089623261,2.346098314,3.315322984,1.795012815,6.695008896,2.941732022,1.197261613,3.139793572,5.340068383,7.554384624,5.512711042,4.537185733,6.444257378,8.612758618
Playa,airport,13,52,TRUE,4/5/2014,5.014134634,3.26667332,2.851597716,3.985616131,7.067977914,1.231344949,1.23015327,4.936514152,5.078200367,7.504472135,4.154583414,4.254115498,6.366790426,7.536439812
Playa,airport,13,52,TRUE,4/12/2014,5.090824036,4.012348868,2.431825507,5.696575335,6.759523628,1.234797515,1.683365743,5.794245598,5.994326301,7.670256518,1.093133619,4.138502646,6.432736527,6.660387247
Playa,airport,13,52,TRUE,4/19/2014,5.152489371,4.295949946,2.242979344,7.14157084,5.34324991,1.640087117,3.226220942,5.641829853,5.989060404,7.544676761,1.54064563,4.096321712,6.572474445,6.482046528
Playa,airport,13,52,TRUE,4/26/2014,5.172163166,3.896514769,2.641996841,7.776004141,3.432674439,2.021588685,4.479089828,4.859661561,5.941609913,7.119245568,2.977009361,4.695811472,6.837615542,6.475807712
Playa,airport,13,52,TRUE,5/3/2014,5.251051956,2.960349148,4.144519341,7.246854472,1.216586716,1.507654024,5.250795307,4.761310789,7.47179565,4.345186288,3.958886983,6.058158613,7.228003505,6.8321287
Playa,airport,13,52,TRUE,5/10/2014,5.521679702,2.021359852,4.927841227,6.098729247,1.069937881,0.868191419,4.515762126,7.455736058,6.846368108,1.42962807,5.416164841,7.700268823,7.904189932,7.272679726
Playa,airport,13,52,TRUE,5/17/2014,5.985342679,1.265593897,5.597136557,4.313481539,1.703607203,1.842394343,4.642174845,8.944959863,5.028120564,3.599154083,6.60813681,9.10558927,8.88312361,7.911804718
Playa,airport,13,52,TRUE,5/24/2014,6.428155498,1.334923519,5.910450955,2.850801922,2.102728935,2.729497079,6.132301857,8.876327794,4.623420473,5.781089066,7.725077725,9.906579599,9.328636873,8.026786046
Playa,airport,13,52,TRUE,5/31/2014,6.741906731,2.783289573,5.509100792,2.691550296,2.292373004,2.730616857,8.029043953,8.565672412,3.758584225,6.921808518,9.076234217,10.23392171,9.588099719,7.343220577
Playa,airport,13,52,TRUE,6/7/2014,6.769978484,3.613889375,4.949034426,2.803845097,2.651718542,2.862539751,10.09918418,6.19075138,3.674937489,7.709480703,9.977270474,10.12810214,9.287193491,5.791973608
Playa,airport,13,52,TRUE,6/14/2014,7.192248668,4.502670485,3.7383154,3.463892782,2.833397429,5.024780428,11.11364646,3.812793194,5.450549013,8.440057234,10.95146987,10.63273214,9.452972879,5.621709188
Playa,airport,13,52,TRUE,6/21/2014,7.871236789,4.763027353,3.16734186,4.042269205,3.404326618,7.707997868,10.94111018,4.115227567,7.672558345,9.613948756,11.80997745,11.09945595,9.513098005,6.652820517
Playa,airport,13,52,TRUE,6/28/2014,9.041173016,3.914138114,4.828776328,5.348441156,3.283338646,11.21758263,10.72177815,5.620552923,9.740042261,11.88254032,13.01837427,12.14272612,9.299863532,8.530944408
