Source,Scaler_win,Forecast_win,Dist,t_0,Total_RMSE,amt1_RMSE,amt5_RMSE,amt9_RMSE,amt13_RMSE,amt17_RMSE,amt21_RMSE,amt25_RMSE,amt29_RMSE,amt33_RMSE,amt37_RMSE,amt41_RMSE,amt45_RMSE,amt49_RMSE
Ceiba,13,52,poisson,6/8/2019,2.663663802,2.042429932,5.354424468,4.278551097,3.794136558,1.701358745,3.001564462,2.961310555,0.915056619,1.634879446,1.026435568,0.989820379,0.494598862,0.48170232
Ceiba,13,52,poisson,6/15/2019,2.653223587,3.170149914,5.377483749,4.231192865,3.039412529,1.847962351,3.333012336,2.118225524,1.080708614,1.703084356,0.388802941,0.953728677,0.498188768,1.009126173
Ceiba,13,52,poisson,6/22/2019,2.503712723,3.850117839,5.057392141,3.700486191,2.352716533,2.031456163,3.045414441,1.334281031,1.008006879,1.35407026,0.256600864,0.807294933,0.608054082,1.656338807
Ceiba,13,52,poisson,6/29/2019,2.348480856,4.517954205,4.367345325,3.170573554,1.511363427,2.09383635,2.700281193,0.562889286,0.998419681,0.867415428,0.610495239,0.823575962,0.539841049,2.189329526
Ceiba,13,52,poisson,7/6/2019,2.14267818,4.667706649,3.455800212,2.710232704,0.57328714,1.960270527,2.037885792,0.256700332,0.670414696,0.684475262,0.47297836,1.05005215,1.185341886,2.563005561
Ceiba,13,52,poisson,7/13/2019,1.944028229,4.15223523,2.665722223,1.055588945,0.915430752,1.656726821,0.872498442,0.95142492,0.345647034,0.858190212,0.701898095,1.662784338,2.311185801,2.994080738
Ceiba,13,52,poisson,7/20/2019,2.03691084,3.395254847,1.587918045,1.087217161,1.420585118,0.958775971,1.565236566,1.530499177,0.791167479,1.364977988,1.443889101,2.255641422,3.52323579,2.983463201
Ceiba,13,52,poisson,7/27/2019,2.337514166,2.268465006,0.880233773,2.426653,1.36830471,0.718626406,2.580388819,1.99745965,1.478159445,1.652162479,2.619695662,2.620377925,4.54285682,2.627544306
Ceiba,13,52,poisson,8/3/2019,2.728204432,1.401831462,1.266387747,3.458478206,1.12133535,1.621805917,3.416853836,2.235365874,2.033208832,1.807640861,3.268302917,3.429068764,5.08948518,2.219521104
Ceiba,13,52,poisson,8/10/2019,3.074264334,0.879195551,2.332662722,3.838868202,1.168161126,2.787264115,3.728391499,2.35006462,2.51741536,2.340517119,3.687753722,4.368769945,5.225982393,1.242572718
Ceiba,13,52,poisson,8/17/2019,3.367657053,1.210151929,3.51465652,3.673029516,1.432768012,3.775809642,3.790510193,2.495965594,2.733775992,2.932925927,3.919866635,5.306148616,4.724786355,1.139703753
Ceiba,13,52,poisson,8/24/2019,3.572251608,1.832580999,4.51336745,3.063315063,1.863285586,4.398157705,3.678373456,2.688702702,2.70162634,3.863986093,3.905612665,5.976141736,3.845118599,1.105736614
Ceiba,13,52,poisson,8/31/2019,3.575933292,2.213516765,4.821815644,2.205855898,2.536349873,4.586176626,3.272784645,2.729983018,2.512314809,4.100010006,4.256781099,6.016588389,2.871144979,1.380111334
Ceiba,13,52,poisson,9/7/2019,3.706060905,3.213765247,4.764059903,1.846775287,3.546854826,4.542759794,3.033563399,3.001751753,2.857620456,4.279611671,4.969520199,5.875133898,1.610777874,1.549042346
Ceiba,13,52,poisson,9/14/2019,3.733182128,4.069199749,4.188164843,1.839415409,4.254380343,4.267153676,2.868465811,3.021708698,3.256056314,4.270628174,5.681254912,5.097479638,1.108841601,1.302324249
