Site,Weather,Scaler_win,Forecast_win,Trap_smoothing_flag,t_0,Total_RMSE,amt1_RMSE,amt5_RMSE,amt9_RMSE,amt13_RMSE,amt17_RMSE,amt21_RMSE,amt25_RMSE,amt29_RMSE,amt33_RMSE,amt37_RMSE,amt41_RMSE,amt45_RMSE,amt49_RMSE
Playa,site,13,52,TRUE,2/15/2014,4.640012923,0.866421356,4.606464785,2.058393634,6.755474476,2.498334435,1.518850807,3.532324264,4.258791003,6.115073886,6.314933721,8.903974456,2.743935814,2.1902228
Playa,site,13,52,TRUE,2/22/2014,4.674419265,1.470599444,4.340301227,2.416625358,6.370983336,1.756818802,1.328736944,4.675824553,4.758007368,5.844205963,6.289861732,8.946309205,2.593257844,2.605704258
Playa,site,13,52,TRUE,3/1/2014,4.78222751,2.46566562,3.561738197,3.59336696,5.295865324,2.052163906,1.186328137,5.835888606,5.75114608,4.984077755,5.899296681,9.125388114,2.690939327,3.830602377
Playa,site,13,52,TRUE,3/8/2014,4.899920359,3.176402392,2.383670405,4.534306702,4.01323561,2.145095314,2.077575199,6.184941027,7.362021224,3.47449548,8.488871078,6.86659488,2.372321235,4.626094551
Playa,site,13,52,TRUE,3/15/2014,4.951205032,3.862425585,1.395102296,5.646455284,2.308730895,1.939569754,4.140005091,5.202036301,7.269854545,5.088840313,9.694653342,3.74963628,1.682301136,5.198482547
Playa,site,13,52,TRUE,3/22/2014,4.920499032,4.029224326,2.119912903,5.89397757,2.057667428,1.268604972,5.027439446,5.181282594,6.188683323,5.748893926,9.41525835,2.966929375,2.224977587,5.250269548
Playa,site,13,52,TRUE,3/29/2014,4.894280535,3.468133451,3.476220331,5.146922701,2.211456907,1.168689756,5.968596724,5.904566538,5.019838367,5.788365493,9.275602858,2.778837832,3.697557439,4.233182375
Playa,site,13,52,TRUE,4/5/2014,4.938944909,2.233404697,4.24024881,3.840520825,2.458662145,2.194795318,6.46742739,7.709590531,3.255073651,8.563883526,7.156261184,2.500439989,4.319255609,2.685236266
Playa,site,13,52,TRUE,4/12/2014,5.11354272,0.920829682,4.555092261,2.658565396,2.722543475,4.84037356,6.160099626,8.43933209,3.924662081,10.57709899,4.759417568,1.583837719,4.157470708,1.236777217
Playa,site,13,52,TRUE,4/19/2014,5.271533214,1.245218504,4.073605066,3.616689026,2.075124613,6.437777581,6.858273738,7.727722849,3.699091511,11.28266831,4.451123742,0.993223587,3.69004082,1.459631466
Playa,site,13,52,TRUE,4/26/2014,5.367924059,2.151054546,3.433919927,4.216205659,1.966505009,7.636793089,7.852498454,5.92473048,4.842295642,11.20056209,4.037489273,2.20822301,2.998724073,1.540270944
Playa,site,13,52,TRUE,5/3/2014,5.441081558,2.877811498,3.404481733,3.976834567,3.032789424,7.814270534,9.367184541,2.733334644,9.144969247,8.572407801,3.312749154,2.917138295,2.365343617,1.2291832
Playa,site,13,52,TRUE,5/10/2014,5.52738199,3.584320693,3.295402205,3.54375238,5.522018391,7.032563646,9.503501191,2.967897029,11.43485715,5.6715623,1.895644683,3.243924438,1.616332218,1.477820218
Playa,site,13,52,TRUE,5/17/2014,5.615328081,3.361339691,4.319293195,2.625751105,7.023438898,7.54804473,8.415290649,2.915819978,12.05586802,5.060765661,0.902688885,3.086769844,1.778294579,1.727405588
Playa,site,13,52,TRUE,5/24/2014,5.847073625,2.783785404,5.213752019,2.679268645,8.468573754,8.832028939,6.613570079,4.761537985,12.17964895,4.724336528,1.750576828,2.531603052,1.969651684,1.478872201
Playa,site,13,52,TRUE,5/31/2014,6.209399626,3.673509253,5.410332475,4.032496577,9.077920725,10.92271172,3.209977504,9.974954401,9.937028776,4.241963071,1.814655854,2.448861467,1.916714865,0.994253123
