Site,Weather,Scaler_win,Forecast_win,Trap_smoothing_flag,t_0,Total_RMSE,amt1_RMSE,amt5_RMSE,amt9_RMSE,amt13_RMSE,amt17_RMSE,amt21_RMSE,amt25_RMSE,amt29_RMSE,amt33_RMSE,amt37_RMSE,amt41_RMSE,amt45_RMSE,amt49_RMSE
Arboleda,airport,13,52,TRUE,2/15/2014,11.86595244,7.363665321,3.85130887,3.248100509,3.349643217,4.652361258,4.881171215,12.36060862,15.70935681,13.15051775,19.77893765,17.46678659,15.54097872,13.55700418
Arboleda,airport,13,52,TRUE,2/22/2014,10.45257737,5.221328537,3.0583264,4.263955371,2.686139524,4.064780565,4.167492367,12.82657574,12.55746795,12.11390558,18.623465,14.56481288,12.24823158,12.10313916
Arboleda,airport,13,52,TRUE,3/1/2014,8.949200711,3.15176558,3.354052248,5.04776698,1.551954576,3.13851572,4.392108026,11.73258296,9.736339764,11.78602627,15.82669714,11.76994671,9.425056621,10.66423473
Arboleda,airport,13,52,TRUE,3/8/2014,7.66836233,1.601740069,4.495495863,5.313897429,0.621540876,2.044643863,5.52223935,10.00525516,6.716161638,11.61141398,12.42396588,9.77849777,7.430730491,9.651320449
Arboleda,airport,13,52,TRUE,3/15/2014,7.069463717,1.48617536,5.302464212,5.084271476,1.104741532,1.386634357,6.3061091,8.605110183,5.567857181,12.23276685,9.536166709,8.477893573,7.071890563,9.116244426
Arboleda,airport,13,52,TRUE,3/22/2014,6.865176866,3.075032491,5.868577322,3.765305517,1.191456375,1.371300263,7.57924531,7.147063084,6.286355488,12.66642175,8.457946187,6.986719684,7.111586609,8.480398931
Arboleda,airport,13,52,TRUE,3/29/2014,6.568360357,4.142838548,6.22938621,2.220484777,1.131358939,2.228870436,7.901766666,5.97075617,7.903619899,11.6641448,7.691928696,5.865283567,7.223136539,7.167185722
Arboleda,airport,13,52,TRUE,4/5/2014,5.939592898,5.279638636,6.23820036,1.383935112,0.695430741,3.60603007,7.181793493,3.831440718,8.754619438,9.39027655,6.911536295,4.88123955,7.136795555,4.777385586
Arboleda,airport,13,52,TRUE,4/12/2014,5.413587105,6.062630915,5.951718954,1.520207484,0.40850175,4.130909057,5.996538515,2.781153079,9.464682562,6.690839578,5.900798752,4.693051687,6.7349254,3.004171465
Arboleda,airport,13,52,TRUE,4/19/2014,5.392813356,6.537656374,4.570251268,1.059830077,0.469858084,5.416524863,4.962619229,3.931392095,10.19014958,5.9669949,4.833678997,5.039647846,6.44711557,3.728988996
Arboleda,airport,13,52,TRUE,4/26/2014,5.820412404,6.604116037,2.710114565,0.659246474,1.617823367,6.690267358,4.815008204,6.719458676,10.35133966,6.420320967,4.7467866,6.134816299,6.170435038,5.165703851
Arboleda,airport,13,52,TRUE,5/3/2014,6.709039634,5.924688843,0.925835054,1.119993704,4.238847272,8.133326037,4.799309033,9.710182872,10.40612574,7.874234361,5.737680843,7.982978773,5.545295955,6.985855452
Arboleda,airport,13,52,TRUE,5/10/2014,7.897897141,4.885953519,1.287405232,1.691617872,6.841344707,9.238412002,6.244635212,12.90487051,10.23617497,9.105833164,7.649862606,9.693721101,5.774495189,8.443595361
Arboleda,airport,13,52,TRUE,5/17/2014,9.691693914,2.933220702,2.754491266,2.961153771,10.58183776,10.23412397,9.614037576,16.07950499,11.94713162,9.994562403,9.970936072,11.31872835,8.200162782,9.54058713
Arboleda,airport,13,52,TRUE,5/24/2014,11.49590206,2.016287769,4.18714487,5.51654012,13.65696198,11.65395044,13.77476417,17.9217156,13.83359643,11.21870366,12.39279073,12.12797984,10.90379581,9.795218665
Arboleda,airport,13,52,TRUE,5/31/2014,12.9598942,3.439241744,4.92543165,9.503020816,15.64190457,12.5174256,17.42276869,18.57895487,15.54916695,12.55342071,14.68945363,11.97085922,13.08344701,8.795502355
